"cycle.number"	"Ns"	"time.s"	"X.I..mA"	"Ecell.V"	"Q.discharge.mA.h"	"Q.charge.mA.h"	"dq.mA.h"	"X.Q.Qo..mA.h"	"Capacity.mA.h"	"Energy.charge.W.h"	"Energy.discharge.W.h"	"X"
2	3	322805,994408103	-0,200964499092825	0,025084022	1,68540745908282	0	-0,00167470433379213	-2,10787928629739	1,68540745908282	0,00077244315585858	0,000211077590362921	NA
2	3	322835,994411232	-0,200243418581725	0,025005296	1,68707615441172	0	-0,00166869532890618	-2,1095479816263	1,68707615441172	0,00077244315585858	0,000211119316583342	NA
2	3	322865,994414361	-0,199546167729946	0,025084022	1,68873903931626	0	-0,00166288490453528	-2,11121086653084	1,68873903931626	0,00077244315585858	0,00021116102842559	NA
2	3	322895,99441749	-0,198848129497912	0,025162749	1,69039610723492	0	-0,00165706791866157	-2,1128679344495	1,69039610723492	0,00077244315585858	0,000211202724809691	NA
2	3	322925,99442062	-0,19815161635685	0,025084022	1,6920473708768	0	-0,00165126364188062	-2,11451919809138	1,6920473708768	0,00077244315585858	0,000211244145143926	NA
2	3	322955,994423749	-0,197463378333395	0,025044659	1,69369289920122	0	-0,00164552832442025	-2,1161647264158	1,69369289920122	0,00077244315585858	0,000211285356839937	NA
2	3	322985,994426878	-0,196786009173064	0,024965933	1,69533278278205	0	-0,00163988358082871	-2,11780460999663	1,69533278278205	0,00077244315585858	0,000211326298062876	NA
2	3	323015,994430007	-0,196098243155762	0,025162749	1,69696693497881	0	-0,00163415219675336	-2,11943876219338	1,69696693497881	0,00077244315585858	0,000211367417824418	NA
2	3	323045,994433137	-0,195414897704557	0,025084022	1,69859539262954	0	-0,00162845765073266	-2,12106721984411	1,69859539262954	0,00077244315585858	0,00021140826609266	NA
2	3	323075,994436266	-0,194735123868597	0,025084022	1,70021818549771	0	-0,00162279286817544	-2,12269001271229	1,70021818549771	0,00077244315585858	0,000211448972265368	NA
2	3	323105,994439395	-0,194058188086639	0,025162749	1,70183533723378	0	-0,00161715173607071	-2,12430716444836	1,70183533723378	0,00077244315585858	0,000211489664248586	NA
2	3	323135,994442524	-0,193371251382449	0,025123386	1,70344676449672	0	-0,00161142726293869	-2,1259185917113	1,70344676449672	0,00077244315585858	0,00021153014875726	NA
2	3	323165,994445654	-0,192701707424045	0,025044659	1,70505261222609	0	-0,00160584772937	-2,12752443944067	1,70505261222609	0,00077244315585858	0,000211570366666293	NA
2	3	323195,994448783	-0,192031822503267	0,025005296	1,70665287758054	0	-0,0016002653544479	-2,12912470479512	1,70665287758054	0,00077244315585858	0,000211610381774956	NA
2	3	323225,994451912	-0,191347493091735	0,025044659	1,7082474401893	0	-0,00159456260875695	-2,13071926740387	1,7082474401893	0,00077244315585858	0,00021165031705199	NA
2	3	323255,994455041	-0,190643417140286	0,025005296	1,70983613549785	0	-0,00158869530854954	-2,13230796271242	1,70983613549785	0,00077244315585858	0,000211690042848232	NA
2	3	323285,994458171	-0,18997177270846	0,025202112	1,71141923376888	0	-0,00158309827103383	-2,13389106098346	1,71141923376888	0,00077244315585858	0,000211729940268597	NA
2	3	323315,9944613	-0,189304661504438	0,025005296	1,7129967727793	0	-0,00157753901042044	-2,13546859999388	1,7129967727793	0,00077244315585858	0,000211769387098303	NA
2	3	323345,994464429	-0,188644451697998	0,025044659	1,71456881004076	0	-0,00157203726145956	-2,13704063725534	1,71456881004076	0,00077244315585858	0,000211808758235692	NA
2	3	323375,994467558	-0,187987314979565	0,025084022	1,71613537116233	0	-0,00156656112156808	-2,1386071983769	1,71613537116233	0,00077244315585858	0,000211848053890007	NA
2	3	323405,994470688	-0,187341988136462	0,024926569	1,71769655455964	0	-0,00156118339731462	-2,14016838177422	1,71769655455964	0,00077244315585858	0,00021188696883617	NA
2	3	323435,994473817	-0,186692333866462	0,025044659	1,71925232417081	0	-0,00155576961116658	-2,14172415138539	1,71925232417081	0,00077244315585858	0,000211925932555802	NA
2	3	323465,994476946	-0,18602605715917	0,025123386	1,7208025414755	0	-0,00155021730469333	-2,14327436869008	1,7208025414755	0,00077244315585858	0,000211964879263086	NA
2	3	323495,994480075	-0,185375115660442	0,025044659	1,72234733426714	0	-0,00154479279163811	-2,14481916148172	1,72234733426714	0,00077244315585858	0,000212003568072014	NA
2	3	323525,994483205	-0,184688870679009	0,024926569	1,72388640835	0	-0,001539074082863	-2,14635823556458	1,72388640835	0,00077244315585858	0,000212041931908818	NA
2	3	323555,994486334	-0,184042666299661	0,025005296	1,72542009739581	0	-0,00153368904580673	-2,14789192461039	1,72542009739581	0,00077244315585858	0,000212080282257185	NA
2	3	323585,994489463	-0,183396283239514	0,025044659	1,72694839991555	0	-0,00152830251974364	-2,14942022713013	1,72694839991555	0,00077244315585858	0,000212118558072874	NA
2	3	323615,994492592	-0,18274642031553	0,024926569	1,72847128691037	0	-0,00152288699481222	-2,15094311412494	1,72847128691037	0,00077244315585858	0,000212156518421106	NA
2	3	323645,994495721	-0,182100481808632	0,025044659	1,72998879108373	0	-0,00151750417335994	-2,1524606182983	1,72998879108373	0,00077244315585858	0,00021219452379589	NA
2	3	323675,994498851	-0,181463625588337	0,025162749	1,73150098812136	0	-0,00151219703763723	-2,15397281533594	1,73150098812136	0,00077244315585858	0,000212232574830375	NA
2	3	323705,99450198	-0,180809369028624	0,025005296	1,73300773302043	0	-0,00150674489907093	-2,15547956023501	1,73300773302043	0,00077244315585858	0,000212270251432381	NA
2	3	323735,994505109	-0,180160591387886	0,024965933	1,7345090714386	0	-0,0015013384181675	-2,15698089865318	1,7345090714386	0,00077244315585858	0,000212307733746128	NA
2	3	323765,994508239	-0,17951798551044	0,025005296	1,73600505480723	0	-0,00149598336863021	-2,15847688202181	1,73600505480723	0,00077244315585858	0,000212345141252881	NA
2	3	323795,994511368	-0,178879549510923	0,024965933	1,73749571787531	0	-0,00149066306807929	-2,15996754508989	1,73749571787531	0,00077244315585858	0,000212382357046558	NA
2	3	323825,994514497	-0,178235454785106	0,024965933	1,73898101348678	0	-0,00148529561147094	-2,16145284070136	1,73898101348678	0,00077244315585858	0,000212419438836674	NA
2	3	323855,994517626	-0,17760650406412	0,024965933	1,7404610678417	0	-0,00148005435491602	-2,16293289505627	1,7404610678417	0,00077244315585858	0,000212456389773932	NA
2	3	323885,994520755	-0,17696908608004	0,025202112	1,74193581037953	0	-0,00147474253782795	-2,1644076375941	1,74193581037953	0,00077244315585858	0,000212493556400944	NA
2	3	323915,994523885	-0,176333657422628	0,025005296	1,74340525767799	0	-0,00146944729846385	-2,16587708489257	1,74340525767799	0,00077244315585858	0,000212530300365411	NA
2	3	323945,994527014	-0,175690982153462	0,025044659	1,74486934934865	0	-0,00146409167066216	-2,16734117656323	1,74486934934865	0,00077244315585858	0,000212566968042271	NA
2	3	323975,994530143	-0,175051980636062	0,025202112	1,74632811600611	0	-0,00145876665746172	-2,16879994322069	1,74632811600611	0,00077244315585858	0,000212603732043351	NA
2	3	324005,994533273	-0,174411740646529	0,024965933	1,74778154732977	0	-0,00145343132365909	-2,17025337454435	1,74778154732977	0,00077244315585858	0,000212640018311806	NA
2	3	324035,994536402	-0,173786443831944	0,024926569	1,7492297678461	0	-0,00144822051632736	-2,17170159506068	1,7492297678461	0,00077244315585858	0,000212676117480887	NA
2	3	324065,994539531	-0,173163444555639	0,025005296	1,75067279670125	0	-0,00144302885514995	-2,17314462391583	1,75067279670125	0,00077244315585858	0,000212712200844362	NA
2	3	324095,99454266	-0,172542552098664	0,025044659	1,75211065145205	0	-0,00143785475080212	-2,17458247866663	1,75211065145205	0,00077244315585858	0,000212748211426507	NA
2	3	324125,994545789	-0,171910966261574	0,025084022	1,753543242987	0	-0,00143259153494404	-2,17601507020157	1,753543242987	0,00077244315585858	0,000212784146584706	NA
2	3	324155,994548919	-0,171301200370365	0,025005296	1,75497075313898	0	-0,00142751015198727	-2,17744258035356	1,75497075313898	0,00077244315585858	0,000212819841898418	NA
2	3	324185,994552048	-0,170684277658811	0,025084022	1,75639312226784	0	-0,00142236912885474	-2,17886494948241	1,75639312226784	0,00077244315585858	0,000212855520637554	NA
2	3	324215,994555177	-0,170066060723924	0,025005296	1,75781033958837	0	-0,00141721732052664	-2,18028216680294	1,75781033958837	0,00077244315585858	0,000212890958575969	NA
2	3	324245,994558306	-0,169450366774908	0,024965933	1,75922242612545	0	-0,00141208653708299	-2,18169425334002	1,75922242612545	0,00077244315585858	0,000212926212633269	NA
2	3	324275,994561436	-0,16883843046622	0,025123386	1,76062941319276	0	-0,001406987067312	-2,18310124040734	1,76062941319276	0,00077244315585858	0,000212961560912054	NA
2	3	324305,994564565	-0,168220586102047	0,025005296	1,7620312515565	0	-0,00140183836374018	-2,18450307877108	1,7620312515565	0,00077244315585858	0,000212996614295105	NA
2	3	324335,994567694	-0,167614170200141	0,025084022	1,76342803645386	0	-0,00139678489736385	-2,18589986366844	1,76342803645386	0,00077244315585858	0,000213031651278804	NA
2	3	324365,994570823	-0,166994315847354	0,025084022	1,76481965589775	0	-0,00139161944388515	-2,18729148311232	1,76481965589775	0,00077244315585858	0,000213066558692152	NA
2	3	324395,994573953	-0,166388329882647	0,025044659	1,76620622545807	0	-0,00138656956031918	-2,18867805267264	1,76620622545807	0,00077244315585858	0,000213101284854181	NA
2	3	324425,994577082	-0,165782649638078	0,025123386	1,76758774768249	0	-0,0013815222244213	-2,19005957489707	1,76758774768249	0,00077244315585858	0,000213135993369896	NA
2	3	324455,994580211	-0,165166627840702	0,024965933	1,7689641363914	0	-0,0013763887089077	-2,19143596360597	1,7689641363914	0,00077244315585858	0,000213170356197624	NA
2	3	324485,99458334	-0,164560801043228	0,025084022	1,77033547654313	0	-0,00137134015173548	-2,19280730375771	1,77033547654313	0,00077244315585858	0,000213204754924753	NA
2	3	324515,99458647	-0,163962122296271	0,025005296	1,77170182770479	0	-0,00136635116165711	-2,19417365491937	1,77170182770479	0,00077244315585858	0,000213238920939816	NA
2	3	324545,994589599	-0,163364868128984	0,024965933	1,77306320174787	0	-0,00136137404307723	-2,19553502896244	1,77306320174787	0,00077244315585858	0,000213272908912409	NA
2	3	324575,994592728	-0,16275635630745	0,025005296	1,77441950485857	0	-0,00135630311070217	-2,19689133207314	1,77441950485857	0,00077244315585858	0,000213306823672985	NA
2	3	324605,994595857	-0,162152596696195	0,025044659	1,77577077663865	0	-0,00135127178008358	-2,19824260385323	1,77577077663865	0,00077244315585858	0,00021334066581414	NA
2	3	324635,994598987	-0,161563189998135	0,025044659	1,77711713669574	0	-0,00134636005708741	-2,19958896391032	1,77711713669574	0,00077244315585858	0,000213374384942866	NA
2	3	324665,994602116	-0,160957617342919	0,025123386	1,77845845031351	0	-0,00134131361776756	-2,20093027752808	1,77845845031351	0,00077244315585858	0,000213408083282247	NA
2	3	324695,994605245	-0,160366167374007	0,025084022	1,77979483518102	0	-0,00133638486751252	-2,2022666623956	1,77979483518102	0,00077244315585858	0,000213441605190242	NA
2	3	324725,994608374	-0,159767674810086	0,025084022	1,78112623260998	0	-0,00133139742895961	-2,20359805982456	1,78112623260998	0,00077244315585858	0,000213475001993217	NA
2	3	324755,994611504	-0,159183844400144	0,024965933	1,78245276478502	0	-0,00132653217503594	-2,20492459199959	1,78245276478502	0,00077244315585858	0,000213508120106081	NA
2	3	324785,994614633	-0,158584985473331	0,024926569	1,78377430646848	0	-0,00132154168345862	-2,20624613368305	1,78377430646848	0,00077244315585858	0,000213541061606453	NA
2	3	324815,994617762	-0,157982577501565	0,025005296	1,78509082808498	0	-0,0013165216165036	-2,20756265529955	1,78509082808498	0,00077244315585858	0,000213573981618997	NA
2	3	324845,994620891	-0,157391796017549	0,025044659	1,78640242652193	0	-0,0013115984369566	-2,20887425373651	1,78640242652193	0,00077244315585858	0,000213606830154796	NA
2	3	324875,99462402	-0,156801781175348	0,024926569	1,78770910816803	0	-0,00130668164609207	-2,2101809353826	1,78770910816803	0,00077244315585858	0,000213639401245417	NA
2	3	324905,99462715	-0,156227530315627	0,025005296	1,78901100438979	0	-0,0013018962217619	-2,21148283160437	1,78901100438979	0,00077244315585858	0,000213671955545637	NA
2	3	324935,994630279	-0,155645703542432	0,025005296	1,7903080520546	0	-0,00129704766481287	-2,21277987926918	1,7903080520546	0,00077244315585858	0,000213704388606257	NA
2	3	324965,994633408	-0,155071090372936	0,024965933	1,79160031127584	0	-0,00129225922123425	-2,21407213849041	1,79160031127584	0,00077244315585858	0,000213736651062867	NA
2	3	324995,994636538	-0,154505287978992	0,024965933	1,79288785547663	0	-0,00128754420079291	-2,21535968269121	1,79288785547663	0,00077244315585858	0,000213768795804594	NA
2	3	325025,994639667	-0,153925109458828	0,025005296	1,79417056485592	0	-0,00128270937928723	-2,21664239207049	1,79417056485592	0,00077244315585858	0,000213800870332142	NA
2	3	325055,994642796	-0,15333773405804	0,024887206	1,79544837943969	0	-0,0012778145837701	-2,21792020665426	1,79544837943969	0,00077244315585858	0,00021383267156696	NA
2	3	325085,994645925	-0,152767099194183	0,025044659	1,79672143873243	0	-0,00127305929274195	-2,219193265947	1,79672143873243	0,00077244315585858	0,000213864554903028	NA
2	3	325115,994649054	-0,152201504021726	0,025044659	1,79798978473157	0	-0,0012683459991465	-2,22046161194615	1,79798978473157	0,00077244315585858	0,000213896320196264	NA
2	3	325145,994652184	-0,151617790584894	0,024926569	1,79925326645157	0	-0,00126348171999885	-2,22172509366615	1,79925326645157	0,00077244315585858	0,000213927814460933	NA
2	3	325175,994655313	-0,15103589422229	0,025005296	1,80051189903471	0	-0,00125863258313802	-2,22298372624929	1,80051189903471	0,00077244315585858	0,000213959286941069	NA
2	3	325205,994658442	-0,150464995929773	0,024965933	1,80176577413158	0	-0,00125387509687079	-2,22423760134616	1,80176577413158	0,00077244315585858	0,000213990591102217	NA
2	3	325235,994661572	-0,149880997919535	0,024926569	1,80301478257786	0	-0,00124900844627784	-2,22548660979244	1,80301478257786	0,00077244315585858	0,000214021724597826	NA
2	3	325265,994664701	-0,149308640361421	0,024926569	1,80425902137732	0	-0,00124423879946272	-2,2267308485919	1,80425902137732	0,00077244315585858	0,000214052739202502	NA
2	3	325295,99466783	-0,148742196365266	0,025044659	1,80549853980966	0	-0,00123951843233572	-2,22797036702424	1,80549853980966	0,00077244315585858	0,000214083782519154	NA
2	3	325325,994670959	-0,1481799260071	0,024887206	1,80673337265519	0	-0,00123483284552892	-2,22920519986976	1,80673337265519	0,00077244315585858	0,000214114514058596	NA
2	3	325355,994674088	-0,147615747815715	0,025044659	1,8079635040153	0	-0,00123013136011031	-2,23043533122987	1,8079635040153	0,00077244315585858	0,000214145322279223	NA
2	3	325385,994677218	-0,147071580236638	0,025005296	1,80918910064511	0	-0,00122559662981166	-2,23166092785968	1,80918910064511	0,00077244315585858	0,000214175968685572	NA
2	3	325415,994680347	-0,146512948768477	0,025005296	1,8104100420122	0	-0,0012209413670914	-2,23288186922678	1,8104100420122	0,00077244315585858	0,0002142064986857	NA
2	3	325445,994683476	-0,145949454220441	0,025044659	1,8116262875909	0	-0,0012162455787013	-2,23409811480548	1,8116262875909	0,00077244315585858	0,000214236959141664	NA
2	3	325475,994686605	-0,145387648055252	0,025005296	1,81283785145107	0	-0,00121156386016972	-2,23530967866565	1,81283785145107	0,00077244315585858	0,000214267254654456	NA
2	3	325505,994689735	-0,144817392410014	0,025005296	1,81404466318037	0	-0,00120681172929704	-2,23651649039495	1,81404466318037	0,00077244315585858	0,00021429743133881	NA
2	3	325535,994692864	-0,144257857704088	0,024926569	1,81524681211996	0	-0,00120214893959463	-2,23771863933454	1,81524681211996	0,00077244315585858	0,000214327396787677	NA
2	3	325565,994695993	-0,143702259500089	0,025005296	1,81644433107404	0	-0,00119751895407836	-2,23891615828862	1,81644433107404	0,00077244315585858	0,000214357341103437	NA
2	3	325595,994699122	-0,143142695064363	0,025044659	1,81763718699067	0	-0,00119285591662758	-2,24010901420524	1,81763718699067	0,00077244315585858	0,000214387215773287	NA
2	3	325625,994702252	-0,142575465071774	0,025044659	1,8188253159902	0	-0,00118812899952961	-2,24129714320478	1,8188253159902	0,00077244315585858	0,00021441697205911	NA
2	3	325655,994705381	-0,142019060749808	0,025044659	1,82000880828656	0	-0,00118349229636292	-2,24248063550114	1,82000880828656	0,00077244315585858	0,000214446612220282	NA
2	3	325685,99470851	-0,141464346700155	0,025044659	1,82118767796536	0	-0,0011788696788003	-2,24365950517994	1,82118767796536	0,00077244315585858	0,000214476136609573	NA
2	3	325715,994711639	-0,140913455918518	0,025084022	1,82236195688717	0	-0,00117427892180781	-2,24483378410175	1,82236195688717	0,00077244315585858	0,000214505592248389	NA
2	3	325745,994714769	-0,140373068326541	0,024887206	1,82353173257857	0	-0,00116977569140494	-2,24600355979315	1,82353173257857	0,00077244315585858	0,000214534704697034	NA
2	3	325775,994717898	-0,139828642285856	0,025005296	1,82469697138583	0	-0,00116523880725933	-2,24716879860041	1,82469697138583	0,00077244315585858	0,000214563841838171	NA
2	3	325805,994721027	-0,139281261342235	0,025084022	1,82585764868476	0	-0,00116067729892002	-2,24832947589933	1,82585764868476	0,00077244315585858	0,000214592956293575	NA
2	3	325835,994724156	-0,13873019078506	0,025044659	1,82701373372855	0	-0,00115608504379789	-2,24948556094313	1,82701373372855	0,00077244315585858	0,000214621910049448	NA
2	3	325865,994727286	-0,138174030625549	0,025005296	1,82816518410387	0	-0,00115145037531853	-2,25063701131845	1,82816518410387	0,00077244315585858	0,000214650702406766	NA
2	3	325895,994730415	-0,137641418381185	0,024965933	1,82931219604336	0	-0,00114701193948587	-2,25178402325793	1,82931219604336	0,00077244315585858	0,00021467933862953	NA
2	3	325925,994733544	-0,137107384112204	0,024926569	1,8304547576968	0	-0,00114256165344682	-2,25292658491138	1,8304547576968	0,00077244315585858	0,000214707818771779	NA
2	3	325955,994736673	-0,136561404720001	0,025044659	1,83159276952151	0	-0,00113801182470388	-2,25406459673608	1,83159276952151	0,00077244315585858	0,00021473631989004	NA
2	3	325985,994739803	-0,136009390718752	0,025044659	1,83272618122905	0	-0,00113341170754698	-2,25519800844363	1,83272618122905	0,00077244315585858	0,000214764705799935	NA
2	3	326015,994742932	-0,135470113020776	0,024965933	1,83385509895532	0	-0,00112891772626175	-2,25632692616989	1,83385509895532	0,00077244315585858	0,000214792890283792	NA
2	3	326045,98074606	-0,134927576047414	0,024965933	1,83497897082126	0	-0,00112387186594307	-2,25745079803584	1,83497897082126	0,00077244315585858	0,00021482094879304	NA
2	3	326046,012746063	-0,12623410268913	0,05858228	1,83498009290229	0	-1,12208103140195e-06	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326046,024746064	0	0,064132519	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326046,046746067	0	0,069289126	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326046,094746071	0	0,074367009	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326046,280746091	0	0,079444885	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326048,056746276	0	0,0844834	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326052,494746739	0	0,089521915	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326057,494747261	0	0,093418896	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326062,494747782	0	0,096961603	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326067,494748304	0	0,10011067	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326072,494748825	0	0,10270866	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326077,494749347	0	0,10514919	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326082,494749868	0	0,10743227	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326087,49475039	0	0,10963662	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326092,494750911	0	0,11160479	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326097,494751433	0	0,11357296	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
2	3	326102,494751955	0	0,11522622	1,83498009290229	0	0	-2,25745192011687	1,83498009290229	0,00077244315585858	0,000214821014527105	NA
3	4	326106,00275232	0,000118853798669427	0,1460084	0	1,15816435880131e-07	1,15816435880131e-07	-2,25745180430043	1,15816435880131e-07	1,69101727408343e-11	0	NA
3	4	326106,010752321	0,208567946489939	0,16147822	0	5,7930083738433e-07	4,63484401504199e-07	-2,25745134081603	5,7930083738433e-07	9,1752809550011e-11	0	NA
3	4	326106,028752323	0,208618260913331	0,17738104	0	1,62239224546485e-06	1,04309140808053e-06	-2,25745029772462	1,62239224546485e-06	2,76777446938677e-10	0	NA
3	4	326106,09475233	0,208828588128877	0,19241786	0	5,45091674559646e-06	3,82852450013161e-06	-2,25744646920012	5,45091674559646e-06	1,01345393833074e-09	0	NA
3	4	326108,024752531	0,208799546645054	0,20745468	0	0,000117390685387784	0,000111939768642187	-2,25733452943148	0,000117390685387784	2,42358829775918e-08	0	NA
3	4	326118,034753575	0,208808873838628	0,2224915	0	0,000697995420131418	0,000580604734743635	-2,25675392469673	0,000697995420131418	1,53415502921343e-07	0	NA
3	4	326133,724755212	0,208810322023975	0,23756769	0	0,00160806050188839	0,000910065081756976	-2,25584385961498	0,00160806050188839	3,69617564869719e-07	0	NA
3	4	326156,14675755	0,208809252931999	0,25260451	0	0,00290859426788986	0,00130053376600146	-2,25454332584898	0,00290859426788986	6,98138265239857e-07	0	NA
3	4	326189,594761039	0,208810018481579	0,26764134	0	0,00484867155307697	0,00194007728518711	-2,25260324856379	0,00484867155307697	1,21738314125859e-06	0	NA
3	4	326247,474767077	0,208805488870592	0,28267816	0	0,00820580015209814	0,00335712859902117	-2,24924611996477	0,00820580015209814	2,16637006674786e-06	0	NA
3	4	326355,426778337	0,208806246367192	0,29771498	0	0,0144672041129404	0,00626140396084223	-2,24298471600393	0,0144672041129404	4,03048381205743e-06	0	NA
3	4	326583,512802129	0,20880842561844	0,3127518	0	0,0276967273166941	0,0132295232037538	-2,22975519280017	0,0276967273166941	8,16804100481639e-06	0	NA
3	4	327183,512864714	0,208807845233208	0,32751307	0	0,0624980384856214	0,0348013111689273	-2,19495388163124	0,0624980384856214	1,95659252279972e-05	0	NA
3	4	327783,512927298	0,208807366853879	0,33286649	0	0,0972992699246522	0,0348012314390308	-2,16015265019221	0,0972992699246522	3,11500889808608e-05	0	NA
3	4	328383,512989883	0,208807599090141	0,33562192	0	0,132100540069731	0,0348012701450785	-2,12535138004714	0,132100540069731	4,28301581970414e-05	0	NA
3	4	328983,513052468	0,208806706953839	0,33743265	0	0,16690166152541	0,0348011214556793	-2,09055025859146	0,16690166152541	5,45731929271792e-05	0	NA
3	4	329583,513115053	0,208806884019054	0,33861354	0	0,201702812491962	0,0348011509665516	-2,05574910762491	0,201702812491962	6,63573338497463e-05	0	NA
3	4	330183,513177638	0,208806776021857	0,3395189	0	0,236503945458978	0,0348011329670168	-2,02094797465789	0,236503945458978	7,81729763965388e-05	0	NA
3	4	330783,513240223	0,208807755999899	0,34034553	0	0,271305241755686	0,0348012962967075	-1,98614667836118	0,271305241755686	9,0017442088562e-05	0	NA
3	4	331383,513302808	0,208807613906215	0,34113282	0	0,30610651437011	0,0348012726144244	-1,95134540574676	0,30610651437011	0,000101889298343018	0	NA
3	4	331983,513365393	0,208806613796408	0,34160516	0	0,34090762029955	0,0348011059294393	-1,91654429981732	0,34090762029955	0,000113777535585988	0	NA
3	4	332583,513427978	0,208807492608441	0,34243178	0	0,375708872697676	0,0348012523981266	-1,88174304741919	0,375708872697676	0,000125694590518842	0	NA
3	4	333183,513490562	0,208808431136523	0,34321907	0	0,410510281517166	0,03480140881949	-1,8469416385997	0,410510281517166	0,000137639097745168	0	NA
3	4	333783,513553147	0,208811985402446	0,34392762	0	0,445312282714372	0,0348020011972056	-1,81213963740249	0,445312282714372	0,000149608467252245	0	NA
3	4	334383,513615732	0,208809210314833	0,34463614	0	0,480113821396927	0,0348015386825552	-1,77733809871994	0,480113821396927	0,0001616023352883	0	NA
3	4	334983,513678317	0,208808882236299	0,34558088	0	0,514915305399721	0,0348014840027938	-1,74253661471715	0,514915305399721	0,000173629062611685	0	NA
3	4	335583,513740902	0,208808502515462	0,34648624	0	0,549716726115702	0,0348014207159811	-1,70773519400116	0,549716726115702	0,000185687276043988	0	NA
3	4	336183,513803487	0,208808950923741	0,34774587	0	0,584518221566404	0,034801495450702	-1,67293369855046	0,584518221566404	0,00019778935220309	0	NA
3	4	336783,513866072	0,208808631488476	0,34904486	0	0,619319663777889	0,0348014422114856	-1,63813225633898	0,619319663777889	0,00020993661670704	0	NA
3	4	337383,513928657	0,208808565685352	0,35042256	0	0,654121095022187	0,0348014312442972	-1,60333082509468	0,654121095022187	0,000222131823376002	0	NA
3	4	337983,513991241	0,208808405423082	0,35207585	0	0,688922499556103	0,0348014045339161	-1,56852942056076	0,688922499556103	0,000234384557284576	0	NA
3	4	338583,514053826	0,20880965430765	0,35361099	0	0,723724112237468	0,0348016126813657	-1,5337278078794	0,723724112237468	0,000246690790083055	0	NA
3	4	339183,514116411	0,208808490427393	0,35557917	0	0,758525530938771	0,0348014187013027	-1,4989263891781	0,758525530938771	0,000259065449576318	0	NA
3	4	339783,514178996	0,208810405660478	0,35766545	0	0,793327268845621	0,0348017379068501	-1,46412465127125	0,793327268845621	0,000271512828804007	0	NA
3	4	340383,514241581	0,208810896840201	0,36022407	0	0,828129088615767	0,0348018197701458	-1,4293228315011	0,828129088615767	0,000284049281901148	0	NA
3	4	340983,514304166	0,208810631342266	0,36282206	0	0,862930864136252	0,0348017755204853	-1,39452105598061	0,862930864136252	0,00029667613364156	0	NA
3	4	341583,514366751	0,208810286136488	0,36585301	0	0,897732582122435	0,034801717986183	-1,35971933799443	0,897732582122435	0,000309408446975942	0	NA
3	4	342183,514429335	0,208808938519469	0,36919892	0	0,932534075505758	0,0348014933833231	-1,32491784461111	0,932534075505758	0,000322257120689772	0	NA
3	4	342783,51449192	0,208812213715134	0,37289909	0	0,967336114755083	0,0348020392493241	-1,29011580536178	0,967336114755083	0,000335234769291837	0	NA
3	4	343383,514554505	0,208809329117706	0,37707159	0	1,00213767323812	0,034801558483036	-1,25531424687875	1,00213767323812	0,000348357448256768	0	NA
3	4	343983,51461709	0,208807529875	0,38207075	0	1,03693893184734	0,0348012586092204	-1,22051298826953	1,03693893184734	0,000361653991234471	0	NA
3	4	344583,514679675	0,208808828245474	0,38785717	0	1,07174040685166	0,034801475004322	-1,18571151326521	1,07174040685166	0,00037515199280364	0	NA
3	4	345183,51474226	0,208808476996432	0,39490321	0	1,10654182331447	0,0348014164628088	-1,1509100968024	1,10654182331447	0,000388895183974297	0	NA
3	4	345783,514804845	0,208808350515736	0,40399617	0	1,14134321869716	0,0348013953826908	-1,11610870141971	1,14134321869716	0,000402954814404494	0	NA
3	4	346383,51486743	0,208807550362008	0,41541156	0	1,17614448072088	0,0348012620237221	-1,08130743939598	1,17614448072088	0,000417411661011858	0	NA
