cycle number	Ns	time/s	<I>/mA	Ecell/V	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	(Q-Qo)/mA.h	Capacity/mA.h	Energy charge/W.h	Energy discharge/W.h	
0,000000000000000E+000	1	7,368746349996654E+003	-8,996556365993977E-002	8,8900840E-001	3,968075599678688E-003	0,000000000000000E+000	-6,573983972354068E-004	-3,968075599678688E-003	3,968075599678688E-003	0,000000000000000E+000	4,039923365665566E-006
0,000000000000000E+000	1	7,403116351629142E+003	-8,996994893669427E-002	8,7400752E-001	4,827038736297851E-003	0,000000000000000E+000	-8,589631366191639E-004	-4,827038736297852E-003	4,827038736297851E-003	0,000000000000000E+000	4,790663609101797E-006
0,000000000000000E+000	1	7,447138353720075E+003	-8,999006255426815E-002	8,5900664E-001	5,927467270166509E-003	0,000000000000000E+000	-1,100428533868657E-003	-5,927467270166509E-003	5,927467270166509E-003	0,000000000000000E+000	5,735939030166668E-006
0,000000000000000E+000	1	7,501886356320465E+003	-9,001173934061954E-002	8,4400576E-001	7,296345864468149E-003	0,000000000000000E+000	-1,368878594301641E-003	-7,296345864468151E-003	7,296345864468149E-003	0,000000000000000E+000	6,891280453331098E-006
0,000000000000000E+000	1	7,568882359502604E+003	-9,003374221163962E-002	8,2900482E-001	8,971873886610068E-003	0,000000000000000E+000	-1,675528022141920E-003	-8,971873886610070E-003	8,971873886610068E-003	0,000000000000000E+000	8,280301266704577E-006
0,000000000000000E+000	1	7,647654363244073E+003	-9,003355132627633E-002	8,1396461E-001	1,094190812047985E-002	0,000000000000000E+000	-1,970034233869778E-003	-1,094190812047985E-002	1,094190812047985E-002	0,000000000000000E+000	9,883839404365779E-006
0,000000000000000E+000	1	7,739200367592275E+003	-9,003415986147349E-002	7,9896367E-001	1,323142689552572E-002	0,000000000000000E+000	-2,289518775045872E-003	-1,323142689552572E-002	1,323142689552572E-002	0,000000000000000E+000	1,171308171816576E-005
0,000000000000000E+000	1	7,844814372608671E+003	-9,003412281524974E-002	7,8396279E-001	1,587277808959699E-002	0,000000000000000E+000	-2,641351194071273E-003	-1,587277808959699E-002	1,587277808959699E-002	0,000000000000000E+000	1,378380275959639E-005
0,000000000000000E+000	1	7,964280378283001E+003	-9,003144516849383E-002	7,6896191E-001	1,886047173942129E-002	0,000000000000000E+000	-2,987693649824295E-003	-1,886047173942129E-002	1,886047173942129E-002	0,000000000000000E+000	1,608122536440337E-005
0,000000000000000E+000	1	8,095330384507542E+003	-9,002848993569036E-002	7,5396103E-001	2,213775900788191E-002	0,000000000000000E+000	-3,277287268460625E-003	-2,213775900788191E-002	2,213775900788191E-002	0,000000000000000E+000	1,855217223801971E-005
0,000000000000000E+000	1	8,230864390945062E+003	-9,002287948503342E-002	7,3896009E-001	2,552697054333985E-002	0,000000000000000E+000	-3,389211535457935E-003	-2,552697054333985E-002	2,552697054333985E-002	0,000000000000000E+000	2,105666429013765E-005
0,000000000000000E+000	1	8,362914397217100E+003	-9,001969977698336E-002	7,2395921E-001	2,882894329893920E-002	0,000000000000000E+000	-3,301972755599353E-003	-2,882894329893920E-002	2,882894329893920E-002	0,000000000000000E+000	2,344715786958283E-005
0,000000000000000E+000	1	8,486450403084746E+003	-9,001854211727778E-002	7,0895833E-001	3,191797972871611E-002	0,000000000000000E+000	-3,089036429776914E-003	-3,191797972871611E-002	3,191797972871611E-002	0,000000000000000E+000	2,563715597125880E-005
0,000000000000000E+000	1	8,602656408604234E+003	-9,001693242525133E-002	6,9395745E-001	3,482367643600950E-002	0,000000000000000E+000	-2,905696707293391E-003	-3,482367643600950E-002	3,482367643600950E-002	0,000000000000000E+000	2,765358584293062E-005
0,000000000000000E+000	1	8,712890413840069E+003	-9,001707809518059E-002	6,7895651E-001	3,758004950769245E-002	0,000000000000000E+000	-2,756373071682950E-003	-3,758004950769245E-002	3,758004950769245E-002	0,000000000000000E+000	2,952504328018007E-005
0,000000000000000E+000	1	8,818114418837940E+003	-9,001742411550440E-002	6,6387689E-001	4,021115892019950E-002	0,000000000000000E+000	-2,631109412507051E-003	-4,021115892019950E-002	4,021115892019950E-002	0,000000000000000E+000	3,127177601719436E-005
0,000000000000000E+000	1	8,919196423639078E+003	-9,001263058399975E-002	6,4887601E-001	4,273856368599252E-002	0,000000000000000E+000	-2,527404765793019E-003	-4,273856368599253E-002	4,273856368599252E-002	0,000000000000000E+000	3,291174834074374E-005
0,000000000000000E+000	1	9,015100428194273E+003	-9,001296382091899E-002	6,3387513E-001	4,513650915607809E-002	0,000000000000000E+000	-2,397945470085574E-003	-4,513650915607810E-002	4,513650915607809E-002	0,000000000000000E+000	3,443174634118078E-005
0,000000000000000E+000	1	9,107548432585318E+003	-9,001354281037650E-002	6,1887419E-001	4,744805704524119E-002	0,000000000000000E+000	-2,311547889163097E-003	-4,744805704524119E-002	4,744805704524119E-002	0,000000000000000E+000	3,586230367390570E-005
0,000000000000000E+000	1	9,197160436841659E+003	-9,001273596433897E-002	6,0383397E-001	4,968867417811933E-002	0,000000000000000E+000	-2,240617132878138E-003	-4,968867417811933E-002	4,968867417811933E-002	0,000000000000000E+000	3,721526442013698E-005
0,000000000000000E+000	1	9,285204441023525E+003	-9,001267857734500E-002	5,8883303E-001	5,189008435842063E-002	0,000000000000000E+000	-2,201410180301302E-003	-5,189008435842064E-002	5,189008435842063E-002	0,000000000000000E+000	3,851152745576713E-005
0,000000000000000E+000	1	9,371240445110016E+003	-9,001180940022099E-002	5,7383215E-001	5,404126669214003E-002	0,000000000000000E+000	-2,151182333719399E-003	-5,404126669214004E-002	5,404126669214003E-002	0,000000000000000E+000	3,974594504856147E-005
0,000000000000000E+000	1	9,457118449189002E+003	-9,001003931678178E-002	5,5879188E-001	5,618845628202788E-002	0,000000000000000E+000	-2,147189589887858E-003	-5,618845628202789E-002	5,618845628202788E-002	0,000000000000000E+000	4,094577714727739E-005
0,000000000000000E+000	1	9,544236453326885E+003	-9,001058826134688E-002	5,4379100E-001	5,836666261552936E-002	0,000000000000000E+000	-2,178206333501471E-003	-5,836666261552936E-002	5,836666261552936E-002	0,000000000000000E+000	4,213026613902832E-005
0,000000000000000E+000	1	9,632566457522335E+003	-9,000839338652428E-002	5,2879012E-001	6,057511866148974E-002	0,000000000000000E+000	-2,208456045960387E-003	-6,057511866148975E-002	6,057511866148974E-002	0,000000000000000E+000	4,329807586843750E-005
0,000000000000000E+000	1	9,723932461861987E+003	-9,000904331725301E-002	5,1378924E-001	6,285949828435976E-002	0,000000000000000E+000	-2,284379622870021E-003	-6,285949828435977E-002	6,285949828435976E-002	0,000000000000000E+000	4,447176553085213E-005
0,000000000000000E+000	1	9,819510466401698E+003	-9,000594810145739E-002	4,9874896E-001	6,524910631664924E-002	0,000000000000000E+000	-2,389608032289478E-003	-6,524910631664925E-002	6,524910631664924E-002	0,000000000000000E+000	4,566358004724973E-005
0,000000000000000E+000	1	9,921146471229149E+003	-9,000613721246199E-002	4,8374808E-001	6,779017970448979E-002	0,000000000000000E+000	-2,541073387840556E-003	-6,779017970448981E-002	6,779017970448979E-002	0,000000000000000E+000	4,689281941555440E-005
0,000000000000000E+000	1	1,003131847646204E+004	-9,000555710435060E-002	4,6874717E-001	7,054464990123691E-002	0,000000000000000E+000	-2,754470196747117E-003	-7,054464990123692E-002	7,054464990123691E-002	0,000000000000000E+000	4,818396952176677E-005
0,000000000000000E+000	1	1,015535448235343E+004	-9,000425673422842E-002	4,5374629E-001	7,364569671194171E-002	0,000000000000000E+000	-3,101046810704801E-003	-7,364569671194172E-002	7,364569671194171E-002	0,000000000000000E+000	4,959105800418531E-005
0,000000000000000E+000	1	1,029993648922071E+004	-9,000338028672351E-002	4,3874538E-001	7,726038264157870E-002	0,000000000000000E+000	-3,614685929636988E-003	-7,726038264157871E-002	7,726038264157870E-002	0,000000000000000E+000	5,117698475396901E-005
0,000000000000000E+000	1	1,056944850202184E+004	-9,000284480364307E-002	4,2370510E-001	8,399839593626143E-002	0,000000000000000E+000	-6,738013294682735E-003	-8,399839593626145E-002	8,399839593626143E-002	0,000000000000000E+000	5,403191535762073E-005
0,000000000000000E+000	1	1,116944853052031E+004	-8,999927565888527E-002	4,1669682E-001	9,899827592519835E-002	0,000000000000000E+000	-1,499987998893691E-002	-9,899827592519836E-002	9,899827592519835E-002	0,000000000000000E+000	6,028231759963500E-005
0,000000000000000E+000	1	1,176944855901878E+004	-8,999793755007149E-002	4,1201150E-001	1,139979328959890E-001	0,000000000000000E+000	-1,499965697079069E-002	-1,139979328959891E-001	1,139979328959890E-001	0,000000000000000E+000	6,646234883025368E-005
0,000000000000000E+000	1	1,236944858751725E+004	-8,999558569037523E-002	4,0779865E-001	1,289971978901450E-001	0,000000000000000E+000	-1,499926499415603E-002	-1,289971978901451E-001	1,289971978901450E-001	0,000000000000000E+000	7,257902881407264E-005
0,000000000000000E+000	1	1,296944861601572E+004	-8,999967472746030E-002	4,0390077E-001	1,439971443905143E-001	0,000000000000000E+000	-1,499994650036924E-002	-1,439971443905143E-001	1,439971443905143E-001	0,000000000000000E+000	7,863751879052764E-005
0,000000000000000E+000	1	1,356944864451420E+004	-8,999802228641467E-002	4,0012103E-001	1,589968154840295E-001	0,000000000000000E+000	-1,499967109351522E-002	-1,589968154840296E-001	1,589968154840295E-001	0,000000000000000E+000	8,463920268600034E-005
0,000000000000000E+000	1	1,416944867301267E+004	-8,999587259222799E-002	3,9645940E-001	1,739961282951633E-001	0,000000000000000E+000	-1,499931281113376E-002	-1,739961282951633E-001	1,739961282951633E-001	0,000000000000000E+000	9,058582125332187E-005
0,000000000000000E+000	1	1,476944870151114E+004	-8,999496137362312E-002	3,9232528E-001	1,889952892365223E-001	0,000000000000000E+000	-1,499916094135907E-002	-1,889952892365224E-001	1,889952892365223E-001	0,000000000000000E+000	9,647037130085682E-005
0,000000000000000E+000	1	1,536944873000961E+004	-8,999608458818217E-002	3,8846681E-001	2,039946373803168E-001	0,000000000000000E+000	-1,499934814379447E-002	-2,039946373803168E-001	2,039946373803168E-001	0,000000000000000E+000	1,022971201546539E-004
0,000000000000000E+000	1	1,596944875850808E+004	-8,999667479163308E-002	3,8417521E-001	2,189940838913577E-001	0,000000000000000E+000	-1,499944651104096E-002	-2,189940838913578E-001	2,189940838913577E-001	0,000000000000000E+000	1,080595356857839E-004
0,000000000000000E+000	1	1,656944878700655E+004	-8,999711421178080E-002	3,7972611E-001	2,339936036390935E-001	0,000000000000000E+000	-1,499951974773573E-002	-2,339936036390936E-001	2,339936036390935E-001	0,000000000000000E+000	1,137552449997921E-004
0,000000000000000E+000	1	1,716944881550502E+004	-8,999895772698008E-002	3,7496206E-001	2,489934306393770E-001	0,000000000000000E+000	-1,499982700028353E-002	-2,489934306393771E-001	2,489934306393770E-001	0,000000000000000E+000	1,193796110561158E-004
0,000000000000000E+000	1	1,776944884400349E+004	-8,999836660842409E-002	3,7019798E-001	2,639931591198965E-001	0,000000000000000E+000	-1,499972848051952E-002	-2,639931591198966E-001	2,639931591198965E-001	0,000000000000000E+000	1,249324802640920E-004
0,000000000000000E+000	1	1,836944887250196E+004	-8,999737853407894E-002	3,6500081E-001	2,789927229213507E-001	0,000000000000000E+000	-1,499956380145417E-002	-2,789927229213507E-001	2,789927229213507E-001	0,000000000000000E+000	1,304073332642594E-004
0,000000000000000E+000	1	1,896944890100043E+004	-8,999732903987438E-002	3,5960680E-001	2,939922784737704E-001	0,000000000000000E+000	-1,499955555241969E-002	-2,939922784737705E-001	2,939922784737704E-001	0,000000000000000E+000	1,358012754748391E-004
0,000000000000000E+000	1	1,956944892949890E+004	-8,999637752197504E-002	3,5413405E-001	3,089916754398659E-001	0,000000000000000E+000	-1,499939696609560E-002	-3,089916754398661E-001	3,089916754398659E-001	0,000000000000000E+000	1,411130727148765E-004
0,000000000000000E+000	1	2,016944895799737E+004	-8,999701970762759E-002	3,4842503E-001	3,239911794369087E-001	0,000000000000000E+000	-1,499950399704278E-002	-3,239911794369088E-001	3,239911794369087E-001	0,000000000000000E+000	1,463392753556556E-004
0,000000000000000E+000	1	2,076944898649585E+004	-8,999761298588328E-002	3,4279478E-001	3,389907823136655E-001	0,000000000000000E+000	-1,499960287675675E-002	-3,389907823136656E-001	3,389907823136655E-001	0,000000000000000E+000	1,514810608633248E-004
0,000000000000000E+000	1	2,136944901499432E+004	-8,999894073086545E-002	3,3669207E-001	3,539906064812631E-001	0,000000000000000E+000	-1,499982416759763E-002	-3,539906064812632E-001	3,539906064812631E-001	0,000000000000000E+000	1,565313826369582E-004
0,000000000000000E+000	1	2,196944904349279E+004	-8,999831311531926E-002	3,3058932E-001	3,689903260462647E-001	0,000000000000000E+000	-1,499971956500163E-002	-3,689903260462649E-001	3,689903260462647E-001	0,000000000000000E+000	1,614901297916803E-004
0,000000000000000E+000	1	2,256944907199126E+004	-8,999684137170616E-002	3,2409286E-001	3,839898003206526E-001	0,000000000000000E+000	-1,499947427438779E-002	-3,839898003206526E-001	3,839898003206526E-001	0,000000000000000E+000	1,663513523826140E-004
0,000000000000000E+000	1	2,316944910048973E+004	-8,999806724018596E-002	3,1743893E-001	3,989894789064634E-001	0,000000000000000E+000	-1,499967858581079E-002	-3,989894789064634E-001	3,989894789064634E-001	0,000000000000000E+000	1,711128343073334E-004
0,000000000000000E+000	1	2,376944912898820E+004	-8,999804972655399E-002	3,1102124E-001	4,139891545733354E-001	0,000000000000000E+000	-1,499967566687200E-002	-4,139891545733354E-001	4,139891545733354E-001	0,000000000000000E+000	1,757780520113239E-004
0,000000000000000E+000	1	2,436944915748667E+004	-8,999849020853359E-002	3,0483976E-001	4,289889036538741E-001	0,000000000000000E+000	-1,499974908053875E-002	-4,289889036538742E-001	4,289889036538741E-001	0,000000000000000E+000	1,803505719220717E-004
0,000000000000000E+000	1	2,496944918598514E+004	-8,999727272704780E-002	2,9873705E-001	4,439884498208223E-001	0,000000000000000E+000	-1,499954616694815E-002	-4,439884498208223E-001	4,439884498208223E-001	0,000000000000000E+000	1,848314920818668E-004
0,000000000000000E+000	1	2,556944921448361E+004	-8,999672952292499E-002	2,9287055E-001	4,589879054537456E-001	0,000000000000000E+000	-1,499945563292338E-002	-4,589879054537457E-001	4,589879054537456E-001	0,000000000000000E+000	1,892243909229969E-004
0,000000000000000E+000	1	2,616944924298208E+004	-8,999757597018371E-002	2,8688595E-001	4,739875021612188E-001	0,000000000000000E+000	-1,499959670747320E-002	-4,739875021612189E-001	4,739875021612188E-001	0,000000000000000E+000	1,935275644288743E-004
0,000000000000000E+000	1	2,676944927148055E+004	-8,999744515565251E-002	2,8078321E-001	4,889870770662691E-001	0,000000000000000E+000	-1,499957490505030E-002	-4,889870770662692E-001	4,889870770662691E-001	0,000000000000000E+000	1,977391931627180E-004
0,000000000000000E+000	1	2,736944929997902E+004	-8,999814384670432E-002	2,7523169E-001	5,039867684198336E-001	0,000000000000000E+000	-1,499969135356446E-002	-5,039867684198337E-001	5,039867684198336E-001	0,000000000000000E+000	2,018675835516588E-004
0,000000000000000E+000	1	2,796944932847749E+004	-8,999884109264156E-002	2,7046764E-001	5,189865759810598E-001	0,000000000000000E+000	-1,499980756122619E-002	-5,189865759810598E-001	5,189865759810598E-001	0,000000000000000E+000	2,059245460877393E-004
0,000000000000000E+000	1	2,856944935697597E+004	-8,999752496522501E-002	2,6597917E-001	5,339861641877062E-001	0,000000000000000E+000	-1,499958820664634E-002	-5,339861641877062E-001	5,339861641877062E-001	0,000000000000000E+000	2,099141241212734E-004
0,000000000000000E+000	1	2,916944938547444E+004	-8,999791490209569E-002	2,6105762E-001	5,489858173838340E-001	0,000000000000000E+000	-1,499965319612788E-002	-5,489858173838340E-001	5,489858173838340E-001	0,000000000000000E+000	2,138298978146838E-004
0,000000000000000E+000	1	2,976944941397291E+004	-8,999891900467544E-002	2,5574234E-001	5,639856379303998E-001	0,000000000000000E+000	-1,499982054656578E-002	-5,639856379303998E-001	5,639856379303998E-001	0,000000000000000E+000	2,176659870400421E-004
0,000000000000000E+000	1	3,036944944247138E+004	-8,999893593524980E-002	2,5023019E-001	5,789854612987281E-001	0,000000000000000E+000	-1,499982336832831E-002	-5,789854612987282E-001	5,789854612987281E-001	0,000000000000000E+000	2,214193957385367E-004
0,000000000000000E+000	1	3,096944947096985E+004	-8,999866893757248E-002	2,4578112E-001	5,939852401674414E-001	0,000000000000000E+000	-1,499977886871331E-002	-5,939852401674415E-001	5,939852401674414E-001	0,000000000000000E+000	2,251060582432128E-004
0,000000000000000E+000	1	3,156944949946832E+004	-9,000091832322983E-002	2,4211949E-001	6,089853939337820E-001	0,000000000000000E+000	-1,500015376634068E-002	-6,089853939337821E-001	6,089853939337820E-001	0,000000000000000E+000	2,287378878395457E-004
0,000000000000000E+000	1	3,216944952796679E+004	-8,999966915904564E-002	2,3869409E-001	6,239853395060821E-001	0,000000000000000E+000	-1,499994557230009E-002	-6,239853395060823E-001	6,239853395060821E-001	0,000000000000000E+000	2,323182861480387E-004
0,000000000000000E+000	1	3,276944955646526E+004	-8,999971483299000E-002	2,3515058E-001	6,389852926907067E-001	0,000000000000000E+000	-1,499995318462451E-002	-6,389852926907067E-001	6,389852926907067E-001	0,000000000000000E+000	2,358455337739434E-004
0,000000000000000E+000	1	3,336944958496373E+004	-8,999911676791035E-002	2,3160705E-001	6,539851461978132E-001	0,000000000000000E+000	-1,499985350710650E-002	-6,539851461978132E-001	6,539851461978132E-001	0,000000000000000E+000	2,393196055907105E-004
0,000000000000000E+000	1	3,396944961346220E+004	-9,000019968451604E-002	2,2786668E-001	6,689851801910293E-001	0,000000000000000E+000	-1,500003399321602E-002	-6,689851801910293E-001	6,689851801910293E-001	0,000000000000000E+000	2,427376135280819E-004
